microsoft,neutral,1.26675E+17,Wed Oct 19 15:03:55 +0000 2011,"""You don't have to be a computer scientist to use a Windows Phone,"" said #Microsoft 's #SteveBallmer, ""but you do to use an Android phone."""
microsoft,irrelevant,1.26705E+17,Wed Oct 19 17:03:35 +0000 2011,"(High-tech)- Demain sur LNT: ""#Microsoft s'implique dans le dÃ©veloppement socioÃ©conomique"" par @Joumany #twitoma #IT #blogoma"
microsoft,irrelevant,1.26779E+17,Wed Oct 19 21:58:31 +0000 2011,[HighTech] Microsoft PocketTouch - Multitouch AtravÃ©s de Tecido http://t.co/eLqI5VAB #touch #pockettouch #microsoft
microsoft,irrelevant,1.26616E+17,Wed Oct 19 11:11:05 +0000 2011,[News] Touchscreen auf allen OberflÃ_chen... http://t.co/gpT4pTr0 #touchscreen #microsoft #omnitouch
microsoft,negative,1.26643E+17,Wed Oct 19 12:55:03 +0000 2011,[WebProNews Finance] #Yahoo Revenue Drop Attributed to #Microsoft Deal http://t.co/EOrOSstX
microsoft,negative,1.26641E+17,Wed Oct 19 12:47:34 +0000 2011,[WebProNews Finance] #Yahoo Revenue Drop Attributed to #Microsoft Deal http://t.co/ItdkLRry
microsoft,irrelevant,1.26761E+17,Wed Oct 19 20:47:34 +0000 2011,@akirareiko Â¿Viste que ya html5.com no es de #Apple sino de #Microsoft?
microsoft,neutral,1.26686E+17,Wed Oct 19 15:49:38 +0000 2011,"@allyfish87 leaning that way for battery. Have #Microsoft xbox, media pc and zune so would a Droid fit better? #idk thanks tho :)"
microsoft,neutral,1.26625E+17,Wed Oct 19 11:46:13 +0000 2011,@amaboura the entreprise version of #Microsoft #office365 is not available yet in #Algeria i guess
microsoft,negative,1.26747E+17,Wed Oct 19 19:50:01 +0000 2011,"@Anas_Monaffal LOL , i do both .. and for sure #Microsoft #DotNet is perfect, simple o ay 7aja ;) .. but sorry I HATE WINDOWS PHONES :P"
microsoft,neutral,1.26733E+17,Wed Oct 19 18:53:34 +0000 2011,@bitwizards I'm Chillin in #Microsoft Commons at #CIO Summit  http://t.co/kj890KmF
microsoft,irrelevant,1.26622E+17,Wed Oct 19 11:33:24 +0000 2011,@Bob_Om ey bwana! what is? hehehe! Happy birthday my broda enjoy najua mostlikely umelink na manerds @dennisbett @Mwashinsky #Microsoft
microsoft,neutral,1.26732E+17,Wed Oct 19 18:51:53 +0000 2011,@Brittjje #MICROSOFT
microsoft,irrelevant,1.26726E+17,Wed Oct 19 18:25:18 +0000 2011,"@Brittjje Als je met deze foon ook de hyvesspelletjes kunt, wil ik wel een winnaar zijn. #brit #microsoft"
microsoft,neutral,1.26508E+17,Wed Oct 19 04:00:03 +0000 2011,"@bsteelooper: I vouched for you in #programmer, #microsoft engineer, and #ethical hacker on Connect.Me http://t.co/HIJqPBso"
microsoft,neutral,1.26603E+17,Wed Oct 19 10:17:12 +0000 2011,@CloudNewsIndia #Microsoft Announces #Open Source based #Cloud Service http://t.co/MtK3XZ2l
microsoft,neutral,1.26614E+17,Wed Oct 19 11:02:12 +0000 2011,@cloudnewsindia New Version of #Cloud InTune is Available: Posted on #Windows 7 News...#Microsoft has just released..http://bit.ly/pY0hlZ
microsoft,neutral,1.26614E+17,Wed Oct 19 11:03:11 +0000 2011,@cloudnewsindia New Version of #Cloud InTune is Available: Posted on #Windows 7 News...#Microsoft has just..http://bit.ly/pY0hlZ
microsoft,neutral,1.26619E+17,Wed Oct 19 11:22:46 +0000 2011,@cloudnewsindia The War of #Email #Cloud Computing: #Google vs. #Microsoft http://t.co/zu9pSwSG
microsoft,neutral,1.26676E+17,Wed Oct 19 15:09:18 +0000 2011,@Cyruss1989 @wpcentral I think they're referring to the obvious  partnership between #Microsoft and #Nokia aka #Bing and #Navteq.
microsoft,neutral,1.26697E+17,Wed Oct 19 16:30:56 +0000 2011,@DaniWeb MS business intelligence development studio. Where u create SSRS reports and SSIS packages. Wonderful world of #microsoft :)
microsoft,irrelevant,1.26681E+17,Wed Oct 19 15:28:15 +0000 2011,@diegofrancesco Grazie Diego! Contattaci pure quando vuoi per qualsiasi informazione sul mondo #Microsoft.  ^AC
microsoft,irrelevant,1.26646E+17,Wed Oct 19 13:10:06 +0000 2011,"@dryab _”_°, _¿__Ñ‚____Ñƒ Ñ‡Ñ‚__ Ñ‚___»ÑŒ_º__ ___°Ñˆ Ñ€Ñ‹_____º _»Ñ__±_¸Ñ‚ #Microsoft ))"
microsoft,positive,1.26639E+17,Wed Oct 19 12:40:22 +0000 2011,@edbott you have sugar-coated the FSF secure boot reaction. This is blatant anti-#Microsoft propaganda.
microsoft,neutral,1.26778E+17,Wed Oct 19 21:54:15 +0000 2011,@grumbledook still poor central management from Apple then? #microsoft
microsoft,neutral,1.2668E+17,Wed Oct 19 15:24:42 +0000 2011,"@gsmarena_com Talk, talk, talk... release the phone already, before they are completely obsolete #Nokia #Microsoft"
microsoft,positive,1.26554E+17,Wed Oct 19 07:01:34 +0000 2011,"@guardiantech I love the ""And now it is looking to China:"" Apple funds sweatshops there while Gates funds a foundation #apple #microsoft"
microsoft,neutral,1.26713E+17,Wed Oct 19 17:36:33 +0000 2011,@hersheytech @kofax @collabware @avepoint @nintex engaged w &gt;40 customers #SharePoint ECM Summit at the #Microsoft Tech Center Irvine
microsoft,irrelevant,1.26653E+17,Wed Oct 19 13:35:56 +0000 2011,@iguanahosting ganamos Socios Hoster del aÃ±o en Enlance 2012! Ganando Juntos! #Microsoft Felicitaciones :)
microsoft,neutral,1.26774E+17,Wed Oct 19 21:36:36 +0000 2011,@JackDavidson95 ill be manager after a week! Yeh joint ownership of #microsoft ahhhhh
microsoft,negative,1.26578E+17,Wed Oct 19 08:37:05 +0000 2011,@joannejacobs I'd like to criticise #Microsoft's Steve Ballmer face-to-face for all the pain & suffering their products cause. #justsaying
microsoft,irrelevant,1.26699E+17,Wed Oct 19 16:40:26 +0000 2011,@joffrey c'est vrai que le message est pas trÃ¨s clair dans cette pub #Microsoft
microsoft,irrelevant,1.26618E+17,Wed Oct 19 11:18:12 +0000 2011,"@jordanomazzoni E pretendo em breve me certificar nas soluÃ§Ãµes de virtualizaÃ§Ã£o #Microsoft tambÃ©m, #HyperV gera muitas oportuniodades."
microsoft,irrelevant,1.26792E+17,Wed Oct 19 22:49:40 +0000 2011,"@juanda95 AsÃ_ como creen que las computadoras solo ""funcionan"" con #Microsoft #Windows Â» http://t.co/6JQOz2C0"
microsoft,irrelevant,1.26771E+17,Wed Oct 19 21:27:05 +0000 2011,@LorPan87 non per nulla l'ha comprato la #microsoft...
microsoft,irrelevant,1.26733E+17,Wed Oct 19 18:55:39 +0000 2011,"@LucindaDouglas Ja mooi he Lucinda, dat doet #Microsoft goed. Blijk van #waardering en daarmee #verwachtingovertreffen"
microsoft,neutral,1.26773E+17,Wed Oct 19 21:35:22 +0000 2011,@lukerussell1 #iWantAnAutomaticPromotion and we'll be running #Microsoft before you know it.
microsoft,neutral,1.26667E+17,Wed Oct 19 14:31:04 +0000 2011,@markcullum1 - Because it's #microsoft.....
microsoft,negative,1.26519E+17,Wed Oct 19 04:42:44 +0000 2011,@MatthewGPhy One Operating System to rule them all and in the darkness bind them.  #Microsoft
microsoft,irrelevant,1.26734E+17,Wed Oct 19 18:56:42 +0000 2011,"@mcastanedac ya quÃ_tale esa mugrera de #Microsoft OS. Vamos a dejarla limpia y andando, aprovecha el nuevo #Ubuntu que jala hasta en cels :)"
microsoft,neutral,1.26545E+17,Wed Oct 19 06:29:08 +0000 2011,@mdhughes I have the strangest feeling we've done this exact thing before. #arial #microsoft
microsoft,neutral,1.26617E+17,Wed Oct 19 11:12:54 +0000 2011,"@MrRobinson ""hard for"" balms ""to get excited over Android phones"" because #Microsoft isn't collecting enough royalties yet. #isaidit"
microsoft,neutral,1.26704E+17,Wed Oct 19 17:00:39 +0000 2011,@MSPartners can join: BizSpark http://t.co/YTyl8Wm0  or WebsiteSpark http://t.co/10AzXP9q! #Microsoft #MPN
microsoft,neutral,1.26804E+17,Wed Oct 19 23:38:42 +0000 2011,@MSPartners can join: Small Business Specialist Community (SBCS) http://t.co/IlQPKEz0! #Microsoft #MPN
microsoft,neutral,1.26646E+17,Wed Oct 19 13:08:57 +0000 2011,@nand_krish007 #Microsoft arrogance again - Ballmer says you need to be a computer scientist to use #Android http://t.co/pltitgeI
microsoft,negative,1.26681E+17,Wed Oct 19 15:29:31 +0000 2011,"@nicholi57 @yuvalz @MobileBurn lets's wait and see if it interests ppl, #MeeGo does... No one likes #Microsoft, we are just forced fed WPs"
microsoft,neutral,1.26762E+17,Wed Oct 19 20:49:22 +0000 2011,@nokia Is #Nokia going to release their new #WindowsPhone in Norway this year? #WP7 #Microsoft
microsoft,positive,1.26659E+17,Wed Oct 19 13:58:41 +0000 2011,"@RAD_Software Yes good points about #ERP but unfair assessment in saying ""#SAGE, #SAP and #Microsoft Dynamics, are not delivering"""
microsoft,irrelevant,1.26629E+17,Wed Oct 19 12:02:07 +0000 2011,@renatomb estou me sentindo na #Microsoft - fazendo as escolhas por mim...
microsoft,neutral,1.26722E+17,Wed Oct 19 18:12:44 +0000 2011,@Rich021 Thank you my friend!  Much appreciated and keep up the great work!  I hope you clean house on #Microsoft #Rewards here! #Retail
microsoft,neutral,1.2677E+17,Wed Oct 19 21:20:41 +0000 2011,@ScottShipman1 Glad to hear! Hey @Mckellip thank you for the  #Microsoft #Lync video participation #onthebigscreen :) @CoreBTS #CoreAppTech
microsoft,neutral,1.2648E+17,Wed Oct 19 02:07:30 +0000 2011,@ShawnWildermuth  #gates #ballmer #nightAtTheRoxbury #microsoft That is so wild!
microsoft,neutral,1.26564E+17,Wed Oct 19 07:43:07 +0000 2011,"@siobhancoda is your anti virus isn't just a 90 day trial, could leave you exposed in the near future #free #microsoft #antivirus #software"
microsoft,irrelevant,1.26762E+17,Wed Oct 19 20:50:27 +0000 2011,@slecluyse In iedere lesplaats komen er @bluescreens  #Microsoft
microsoft,positive,1.26735E+17,Wed Oct 19 19:00:40 +0000 2011,"@SmartKeitai Yeah I saw it, @Google is taking seriously what #Microsoft has done with #Metro UI but yeah looks good Android 4.0"
microsoft,negative,1.26782E+17,Wed Oct 19 22:07:30 +0000 2011,"@theresamarosy bc #IE , like everything #Microsoft makes is junk and super prone to crashing."
microsoft,negative,1.26783E+17,Wed Oct 19 22:12:34 +0000 2011,"@theresamarosy haha k, thought everybody knew #Microsoft sucks."
microsoft,neutral,1.26765E+17,Wed Oct 19 21:00:25 +0000 2011,@TheZeroOfTime #microsoft
microsoft,neutral,1.26697E+17,Wed Oct 19 16:29:34 +0000 2011,@tomcastiglia and @sharepointony now presenting on #SharePoint upgrade planning at our #SharePoint ECM Summit at the #Microsoft Tech Center
microsoft,irrelevant,1.26767E+17,Wed Oct 19 21:10:51 +0000 2011,@tomcastiglia Great job today! Engaging presentations from @HersheyTech #Kofax and @Collabware  at the #Microsoft Tech Center  in Irvine.
microsoft,irrelevant,1.2654E+17,Wed Oct 19 06:07:32 +0000 2011,@torbenleuschner die haben was an der Waffel #ie #microsoft #wunschdenken
microsoft,irrelevant,1.26756E+17,Wed Oct 19 20:26:20 +0000 2011,@uniquegens Ñè ___µÑ‡Ñ‚_°Ñ_ ___´___°_¶_´Ñ‹ Ñ‚_°_º___µ ÑÅ_º_°_·_°Ñ‚ÑŒ _¿Ñ€__ #Microsoft
microsoft,neutral,1.26743E+17,Wed Oct 19 19:34:12 +0000 2011,@VSLive What is up with #ATT at #Microsoft?  Full bars in one building and no service in another only 1000 or so feet away?  #vslive
microsoft,irrelevant,1.26695E+17,Wed Oct 19 16:21:57 +0000 2011,@webespacio: CEO de #Microsoft: somos afortunados de no haber comprado Yahoo http://t.co/KFyLbmpJ #noticias
microsoft,neutral,1.26751E+17,Wed Oct 19 20:06:58 +0000 2011,@WesleyBackelant Indeed I survived #sqlpass #sqlkilt and a couple of vendor evenings :-)  I spared #sqlkaraoke my great voice :-) #microsoft
microsoft,neutral,1.26622E+17,Wed Oct 19 11:34:57 +0000 2011,"@WonderLaura, Please cld u send me steps on how to add a custom .master files through SPD 2010. i just downloaded some files from #Microsoft"
microsoft,neutral,1.26744E+17,Wed Oct 19 19:37:55 +0000 2011,@WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest http://t.co/5FiP2vVg or ping me
microsoft,neutral,1.26745E+17,Wed Oct 19 19:43:23 +0000 2011,@WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest http://t.co/5FiP2vVg or ping me #in
microsoft,neutral,1.26789E+17,Wed Oct 19 22:36:33 +0000 2011,@WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest ping me w/questions #in
microsoft,positive,1.2653E+17,Wed Oct 19 05:27:32 +0000 2011,&lt;3 u #microsoft!!!
microsoft,irrelevant,1.26731E+17,Wed Oct 19 18:47:40 +0000 2011,#ALG Culminando formaciÃ_n en #Microsoft M-2778 y en #IndicadoresDeGestiÃ_n.  Gracias a nuestros clientes por su preferencia. www.alg.net.ve
microsoft,irrelevant,1.26732E+17,Wed Oct 19 18:49:03 +0000 2011,#ALG Iniciamos formaciÃ_n #Microsoft M-6292.  Ã‰xitos a los participantes! El conocimiento crece cuando se comparte.  www.alg.net.ve
microsoft,irrelevant,1.26485E+17,Wed Oct 19 02:28:51 +0000 2011,"#Alunos, vcs podem baixar a versÃ£o de avaliaÃ§Ã£o do #Windows7 #Enterprise, de graÃ§a, diretamente da #Microsoft...Vejam - http://t.co/1rXnEpYl"
microsoft,neutral,1.26734E+17,Wed Oct 19 18:56:57 +0000 2011,#apple #facebook @facebook  #microsoft hahahahaha http://t.co/XeNSzCjh
microsoft,negative,1.26543E+17,Wed Oct 19 06:20:30 +0000 2011,#Apple eclipsed #Microsoft http://t.co/wEdPbcPx
microsoft,irrelevant,1.26612E+17,Wed Oct 19 10:52:31 +0000 2011,#Apple es la firma tecnolÃ_gica mÃ¡s valorada por delante de #Microsoft e #IBM http://t.co/7866c2bL #tecnify
microsoft,neutral,1.26485E+17,Wed Oct 19 02:30:06 +0000 2011,#Apple vs #Microsoft: Two Opposite Approaches to Building an OS http://t.co/ZAMoDZ9O #Windows8 #OSX #iOS5
microsoft,irrelevant,1.26625E+17,Wed Oct 19 11:44:47 +0000 2011,"#Apple, #Google, #Microsoft. Um was streiten wir eigentlich? Wer der bessere #AbhÃ¶rdienst ist? Oder was?"
microsoft,irrelevant,1.26616E+17,Wed Oct 19 11:08:23 +0000 2011,#Avanade staat op 16 in de top 100 financieel krachtigste IT bedrijven! Boven moederbedrijven #Microsoft en #Accenture! http://t.co/z5k7qgux
microsoft,neutral,1.26614E+17,Wed Oct 19 11:01:53 +0000 2011,#Ballmer On Not Buying #Yahoo: â€œSometimes Youâ€™reÂ Luckyâ€ù via @techcrunch http://t.co/MrjkOXnO #Microsoft
microsoft,neutral,1.26553E+17,Wed Oct 19 07:00:06 +0000 2011,#Ballmer says that #Microsoft dodged a bullet when it failed to acquire #Yahoo in 2008 | Wish 1 of my ex-employers was lucky like that 2
microsoft,neutral,1.26675E+17,Wed Oct 19 15:05:03 +0000 2011,#Ballmer: We're Lucky #Microsoft Didn't Buy #Yahoo: http://t.co/oHbevXdP | #CEO #John #Steve #Web #acquisition #comment #conference
microsoft,irrelevant,1.26775E+17,Wed Oct 19 21:40:05 +0000 2011,#Bill_Gates llamado a declarar por un antiguo caso de monopolio contra #Microsoft http://t.co/DZ9ZqCgX
microsoft,irrelevant,1.26775E+17,Wed Oct 19 21:40:04 +0000 2011,#Bill_Gates llamado a declarar por un antiguo caso de monopolio contra #Microsoft http://t.co/JVPtsfzz
microsoft,negative,1.267E+17,Wed Oct 19 16:44:43 +0000 2011,"#BOFH excuse #447: According to #Microsoft, it's by design | #IFollowBack #Instantly"
microsoft,neutral,1.26692E+17,Wed Oct 19 16:10:07 +0000 2011,#Breakfast at #Microsoft with #PMs in SF 10/25: http://t.co/JXpUVecS
microsoft,positive,1.26788E+17,Wed Oct 19 22:34:52 +0000 2011,"#Buffalo, #Intel, #Microsoft, #IBM are the best pavilions at #SMAU"
microsoft,irrelevant,1.2672E+17,Wed Oct 19 18:01:14 +0000 2011,#cuentaLaLeyenda que #microsoft llego a servir. Ah no! Eso nunca llego a ocurrir.
microsoft,irrelevant,1.26639E+17,Wed Oct 19 12:40:06 +0000 2011,"#dmo #it #cloud #Cloud_Computing #Google #Microsoft Ballmer, Ã¨ il software as a service la vera sfida del momento:... http://t.co/vZICdHFW"
microsoft,neutral,1.26808E+17,Wed Oct 19 23:54:11 +0000 2011,#EEDAR report: half of HD console owners buying #DLC http://t.co/5tO4bS31 #business #microsoft #pc #playstation
microsoft,neutral,1.26653E+17,Wed Oct 19 13:35:34 +0000 2011,"#EMC White paper on Automated Perf Optimization for #Microsoft Applications with EMC #VMAX, FAST VP and #HyperV #SCVMM http://t.co/kAHnFla7"
microsoft,neutral,1.26688E+17,Wed Oct 19 15:55:11 +0000 2011,#Europe Approves #Microsoft Takeover of #Skype -http://mrkt.ms/r9CGEO #UK #London
microsoft,neutral,1.26784E+17,Wed Oct 19 22:18:58 +0000 2011,#EvolutionOfIT #cloud event @BenchmarkLearn can any #microsoft or @MSLearning folks help create us a windows azure pass ex. BLAZURE ??
microsoft,irrelevant,1.26679E+17,Wed Oct 19 15:21:52 +0000 2011,#Facebook facts: algunos de lis primeros usuarios corporativos incluÃ_a a #Microsoft y #Mac.
microsoft,irrelevant,1.26668E+17,Wed Oct 19 14:37:37 +0000 2011,#Facebook prepara una aplicaciÃ_n para controlar el consumo de energÃ_a http://t.co/ritcdsD2 #Google y #Microsoft dejaron proyectos similares.
microsoft,irrelevant,1.26599E+17,Wed Oct 19 10:00:55 +0000 2011,#FailSteveJobs #Microsoft à_‚à¸”à¸¢ ARIP à¸®à¸_à_† à¸¡à¸µà¸ªà¸±à¸_à¸ªà¸™à¸™à¸´à¸”à_‚à¸«à¸™à_ˆà¸¢ XD cc @failinth =P http://t.co/zPzNMwVe
microsoft,irrelevant,1.26577E+17,Wed Oct 19 08:34:02 +0000 2011,#Forbes fordert Steve Ballmer zum RÃ_cktritt auf http://t.co/kpO2TPt9 via @forbes  #microsoft
microsoft,neutral,1.26577E+17,Wed Oct 19 08:35:10 +0000 2011,#Free Genuine Copy #Microsoft #Windows 8 Pre-Beta #OS: I donâ€™t know how long itâ€™s been outâ€_ http://t.co/EY8GOIrk
microsoft,neutral,1.26761E+17,Wed Oct 19 20:46:00 +0000 2011,#GA-repost: RT @whymicrosoft Are you making the move from #GoogleApps to #Microsoft? &gt;&gt; #Metalogix can migrate y... http://t.co/z3Z3X9pA
microsoft,irrelevant,1.26547E+17,Wed Oct 19 06:35:08 +0000 2011,#game #microsoft #gamer #new experience #halo 2 #microsoft insider #halo 2 hacks #beta test team http://t.co/uk8sW8HZ Halo 2 Hacks
microsoft,neutral,1.26663E+17,Wed Oct 19 14:16:04 +0000 2011,"#Google ##Mobile Boss Andy Rubin on #Apple, #Microsoft and #Tablets http://t.co/rSnSG5nt #techgadgets #android"
microsoft,neutral,1.26638E+17,Wed Oct 19 12:38:09 +0000 2011,"#Google #Mobile Boss Andy Rubin on #Apple, #Microsoft and Tablets, Live at AsiaD - Ina Fried - #Mobile - AllThingsD http://t.co/S0jkqPwn"
microsoft,negative,1.26561E+17,Wed Oct 19 07:30:02 +0000 2011,"#Google Apps vs. #Microsoft #Office 365: ""it is clear that Google Apps should be the top choice"" http://t.co/KDTD4zRe"
microsoft,irrelevant,1.26506E+17,Wed Oct 19 03:53:15 +0000 2011,#Google è·Ÿ #Samsung ä»_å_©ç™_ä_ˆä_¿ç”¨ #Android 4.0 ä_œæ¥_ç_»çµ±ç_„ #Galaxy #Nexus â€_ æ_¥ä¸‹ä_†ï_Œè˜‹æ_œåè_ #Microsoft æœƒå‘_å…©è€…ä_µæ¬_å—_ï_Ÿ
microsoft,negative,1.26566E+17,Wed Oct 19 07:51:25 +0000 2011,#Google go went gone..server issues! first time since ages...now my faith in Tech. from #RIM to #Microsoft has been completely lifted
microsoft,neutral,1.266E+17,Wed Oct 19 10:06:02 +0000 2011,#Google sets alternative to #Microsoft http://t.co/EqAzzbcz
microsoft,irrelevant,1.26576E+17,Wed Oct 19 08:30:09 +0000 2011,#grantthornton geeft gouden tips #verkoop #onderneming. Ook workshops #philips #nobel #rabobank #microsoft #port4growth http://t.co/sfciksak
microsoft,irrelevant,1.2657E+17,Wed Oct 19 08:06:09 +0000 2011,"#GripmetICT, 10 nov in de #GrolschVeste met oa #Citrix, #VMware, #Microsoft, #RES, #Dell. Meer info kijk op: http://t.co/O78JjLC1"
microsoft,neutral,1.26618E+17,Wed Oct 19 11:16:09 +0000 2011,"#HEUTE - #Microsoft #Office #2010 Home & Student Product Key Card [1 User] - statt 149â‚¬ nur 89,99â‚¬ - http://t.co/3QXy2Zo4"
microsoft,neutral,1.26599E+17,Wed Oct 19 10:02:29 +0000 2011,"#HEUTE - #Microsoft #Office #2010 Home & Student Product Key Card [1 User] - statt 149â‚¬ nur 89,99â‚¬ - http://t.co/tdMFe0nI"
microsoft,neutral,1.26616E+17,Wed Oct 19 11:07:57 +0000 2011,"#HEUTE - #Microsoft #Office #2010 Home & Student Product Key Card [1 User] - statt 149â‚¬ nur 89,99â‚¬ - http://t.co/YLlITFAt"
microsoft,irrelevant,1.26753E+17,Wed Oct 19 20:13:00 +0000 2011,#Home #Depot Gives #DIY Shoppers More Tools to Get the Job Done http://t.co/K4zeZSin #Distribution #VMI #homedepot #Microsoft #WindowsPhone
microsoft,neutral,1.26553E+17,Wed Oct 19 06:58:01 +0000 2011,#HP VirtualSystem for #Microsoft is the latest solution from HP & Microsoft. http://t.co/w8IXiboT #hpci
microsoft,neutral,1.2673E+17,Wed Oct 19 18:41:11 +0000 2011,#HPVirtualSystem 4 #Microsoft is the latest solution from HP & Microsoftâ€™s $250 million I2A initiative http://t.co/4VCIUZGL
microsoft,neutral,1.2647E+17,Wed Oct 19 01:30:03 +0000 2011,"#HPVirtualSystem for #Microsoft, latest from the $250 million I2A initiative #HPCI #cloudcomputing http://t.co/yx1R3WsX"
microsoft,neutral,1.26691E+17,Wed Oct 19 16:08:32 +0000 2011,#HTC Arrive #Windows Phone (#Sprint) Review http://t.co/CdkPyjZV #windowsphone7 #xboxlive #mobile #cdma #microsoft
microsoft,neutral,1.26664E+17,Wed Oct 19 14:22:03 +0000 2011,#Infosys kicks off its #cloud drive with #Microsoft partnership
microsoft,neutral,1.26608E+17,Wed Oct 19 10:37:19 +0000 2011,"#Infosys, #Microsoft team up to offer #cloud #services - http://t.co/9dEVf9Tz"
microsoft,neutral,1.26562E+17,Wed Oct 19 07:33:39 +0000 2011,#Intervate wins content management partner of the year 2011. #Microsoft #techedafrica
microsoft,neutral,1.26562E+17,Wed Oct 19 07:33:14 +0000 2011,#Intervate wins the portals and collaboration partner of the year 2011 #Microsoft #techedafrica
microsoft,neutral,1.26658E+17,Wed Oct 19 13:57:01 +0000 2011,#itasum11 - Gadgeteer http://t.co/ecWX3Ajl - The New Way to make inspire and stimulate learning #edugeek #kinext #microsoft
microsoft,neutral,1.26627E+17,Wed Oct 19 11:51:25 +0000 2011,#JaccuseDZ RT @zeggar-@amaboura the entreprise version of #Microsoft #office365 is not available yet in #Algeria... http://t.co/BuWiL76A
microsoft,irrelevant,1.26785E+17,Wed Oct 19 22:20:29 +0000 2011,"#Job #ICT IT-Supporter/-in 50%: UniversitÃ_t ZÃ_rich, ZÃ_rich http://t.co/IzFSsjgo #Microsoft #IT"
microsoft,irrelevant,1.26596E+17,Wed Oct 19 09:51:51 +0000 2011,"#Job #ICT Sachbearbeiter Immobilienbewirtschaftung (m/w): Gfeller Treuhand und Verwaltungs AG, DÃ_bendorf http://t.co/9ZrHM9sa #Microsoft #IT"
microsoft,irrelevant,1.2657E+17,Wed Oct 19 08:08:36 +0000 2011,"#Job #ICT SAP Basis Administrator - SAP Platform & SOA: BROMsolutions AG , ZÃ_rich http://t.co/lrut8lhu #Microsoft #IT"
